Id,Label,GC
245,0,68
246,0,230
247,0,230
248,0,6
249,0,6
250,0,104
251,0,104
252,0,43
253,0,13
254,0,13
255,0,13
256,0,256
257,0,256
258,0,104
259,0,104
260,0,209
261,0,209
262,0,209
263,0,344
264,0,344
265,0,344
266,0,344
267,0,267
268,0,267
269,0,267
270,0,190
271,0,190
272,0,190
273,0,190
274,0,190
275,0,190
276,0,68
277,0,68
278,0,68
279,0,68
280,0,256
281,0,13
282,0,13
283,0,13
284,0,284
285,0,284
286,0,284
287,0,284
288,0,284
289,0,289
290,0,289
291,0,289
292,0,289
293,0,220
294,0,220
295,0,68
296,0,68
297,0,98
298,0,98
299,0,98
300,0,190
301,0,112
302,0,112
303,0,112
304,0,190
305,0,190
306,0,190
307,0,190
308,0,375
309,0,375
310,0,375
311,0,34
312,0,34
313,0,34
314,0,104
315,0,104
316,0,13
317,0,13
318,0,98
319,0,68
320,0,68
321,0,98
322,0,98
323,0,98
324,0,98
325,0,73
326,0,13
327,0,98
328,0,6
329,0,6
330,0,6
331,0,17
332,0,112
333,0,112
334,0,112
335,0,98
336,0,98
337,0,68
338,0,68
339,0,68
340,0,230
341,0,230
342,0,104
343,0,104
344,0,344
345,0,344
346,0,256
347,0,256
348,0,256
349,0,13
350,0,350
351,0,13
352,0,13
353,0,350
354,0,469
355,0,469
356,0,6
357,0,166
358,0,166
359,0,166
360,0,166
361,0,256
362,0,256
363,0,43
364,0,43
365,0,43
366,0,430
367,0,430
368,0,104
369,0,104
370,0,166
371,0,83
372,0,83
373,0,83
374,0,43
375,0,375
376,0,375
377,0,177
378,0,177
379,0,177
380,0,176
381,0,12
382,0,382
383,0,382
384,0,382
385,0,230
386,0,230
387,0,267
388,0,267
389,0,267
390,0,68
391,0,375
392,0,375
393,0,375
394,0,375
395,0,375
396,0,375
397,0,375
398,0,104
399,0,103
400,0,230
401,0,230
402,0,402
403,0,402
404,0,402
405,0,469
406,0,469
407,0,6
408,0,6
409,0,6
410,0,217
411,0,217
412,0,217
413,0,223
414,0,223
415,0,223
416,0,223
417,0,223
418,0,223
419,0,43
420,0,420
421,0,420
422,0,375
423,0,104
424,0,13
425,0,13
426,0,217
427,0,382
428,0,98
429,0,104
430,0,430
431,0,430
432,0,430
433,0,430
434,0,230
435,0,156
436,0,68
437,0,68
438,0,98
439,0,166
440,0,469
441,0,469
442,0,469
443,0,443
444,0,443
445,0,98
446,0,98
447,0,98
448,0,469
449,0,469
450,0,104
451,0,256
452,0,469
453,0,166
454,0,209
455,0,209
456,0,148
457,0,148
458,0,148
459,0,148
460,0,148
461,0,344
462,0,344
463,0,344
464,0,344
465,0,344
466,0,344
467,0,344
468,0,73
469,0,469
470,0,469
471,0,230
472,0,104
473,0,68
474,0,230
475,0,230
476,0,230
477,0,230
478,0,68
479,0,68
480,0,68
481,0,68
482,0,13
483,0,98
484,0,117
485,0,117
486,0,117
487,0,375
488,0,375
489,0,375
490,0,98
491,0,98
492,0,223
493,0,173
494,0,494
495,0,494
496,0,494
497,0,494
498,0,209
499,0,209
500,0,103
501,0,204
502,0,204
503,0,204
504,0,204
505,0,177
506,0,110
507,0,13
508,0,13
509,0,430
510,0,420
511,0,420
512,0,68
513,0,166
514,0,104
515,0,104
516,0,166
517,0,166
518,0,166
519,0,13
520,0,13
521,0,156
522,0,522
523,0,522
524,0,522
525,0,68
526,0,68
527,0,68
528,0,68
529,0,68
530,0,160
531,0,104
532,0,104
533,0,104
534,0,13
535,0,13
536,0,177
537,0,177
538,0,177
539,0,177
540,0,177
541,0,13
542,0,382
543,0,382
544,0,382
545,0,13
546,0,13
547,0,289
548,0,289
549,0,289
550,0,469
551,0,469
552,0,104
553,0,217
554,0,217
555,0,217
556,0,217
557,0,217
558,0,217
559,0,217
560,0,217
561,0,112
562,0,43
563,0,43
564,0,156
565,0,156
566,0,98
567,0,98
568,0,98
569,0,98
570,0,98
571,0,98
572,0,98
573,0,98
574,0,98
575,0,375
576,0,375
577,0,375
578,0,230
579,0,284
580,0,284
581,0,284
582,0,284
583,0,284
584,0,104
585,0,256
586,0,256
587,0,256
588,0,104
589,0,104
590,0,104
591,0,350
592,0,350
593,0,98
594,0,68
595,0,68
596,0,83
597,0,83
598,0,83
599,0,6
600,0,6
601,0,6
602,0,12
603,0,469
604,0,469
605,0,173
606,0,173
607,0,173
608,0,173
609,0,98
610,0,469
611,0,443
612,0,6
613,0,6
614,0,98
615,0,12
616,0,12
617,0,166
618,0,166
619,0,177
620,0,83
621,0,83
622,0,83
623,0,289
624,0,12
625,0,12
626,0,176
627,0,176
628,0,176
629,0,375
630,0,375
631,0,375
632,0,375
633,0,209
634,0,469
635,0,469
636,0,469
637,0,469
638,0,34
639,0,34
640,0,34
641,0,34
642,0,217
643,0,217
644,0,217
645,0,645
646,0,645
647,0,645
648,0,6
649,0,6
650,0,256
651,0,256
