Id,Label,InfoMAP
1397,0,144
1203,0,14
1208,0,133
1534,0,133
1209,0,25
1500,0,25
1546,0,25
1635,0,57
250,0,116
581,0,83
590,0,15
1214,0,45
1217,0,22
1547,0,22
1218,0,88
1529,0,88
1754,0,88
1219,0,10
1761,0,10
122,0,61
1220,0,116
1734,0,116
1221,0,42
1579,0,42
1225,0,29
123,0,101
133,0,34
1681,0,101
553,0,101
577,0,101
599,0,101
1232,0,63
1435,0,63
1689,0,63
1233,0,149
1234,0,127
1237,0,74
1407,0,74
1408,0,74
1541,0,74
1622,0,74
1660,0,74
1713,0,74
1238,0,124
1375,0,124
1239,0,101
124,0,134
1324,0,134
1574,0,134
1727,0,134
1240,0,140
1484,0,25
1244,0,102
1315,0,135
1248,0,43
1462,0,43
1249,0,40
1291,0,40
125,0,101
1250,0,155
1700,0,155
1253,0,71
1255,0,71
1257,0,71
1259,0,71
1290,0,71
1294,0,71
1295,0,71
1298,0,71
1455,0,71
1371,0,1
1557,0,1
1561,0,1
1566,0,1
1569,0,1
1570,0,1
1572,0,1
1577,0,1
1581,0,1
1582,0,1
1583,0,1
1593,0,1
1598,0,1
1606,0,1
1607,0,1
1611,0,1
1619,0,1
1630,0,1
1650,0,1
1666,0,1
1675,0,1
1261,0,3
1266,0,135
1267,0,32
1271,0,32
1494,0,32
1589,0,32
1272,0,93
1450,0,93
1275,0,48
1305,0,48
1331,0,48
1409,0,48
1695,0,48
1277,0,25
1499,0,26
1678,0,25
128,0,64
137,0,64
253,0,64
259,0,64
423,0,64
424,0,64
482,0,64
551,0,64
1282,0,150
1646,0,150
129,0,43
1724,0,43
1667,0,40
1293,0,94
1297,0,154
1346,0,154
13,0,55
15,0,55
520,0,55
1590,0,138
1634,0,138
222,0,95
578,0,95
790,0,138
801,0,95
1301,0,137
1392,0,137
1563,0,137
1588,0,137
1308,0,48
1366,0,48
1306,0,62
1594,0,62
131,0,33
1513,0,33
1558,0,33
1740,0,33
215,0,33
220,0,33
388,0,26
404,0,33
1312,0,77
1672,0,77
1313,0,110
1453,0,110
1318,0,21
1319,0,46
1320,0,30
1599,0,30
1600,0,30
1631,0,30
1764,0,30
1367,0,115
1437,0,115
1708,0,115
251,0,34
511,0,34
559,0,34
570,0,34
826,0,34
1332,0,27
1333,0,77
1697,0,77
1336,0,25
1419,0,25
1517,0,25
1337,0,84
1341,0,94
1684,0,94
1536,0,46
1448,0,51
1614,0,57
1422,0,28
1357,0,129
1442,0,13
1443,0,13
1451,0,13
139,0,79
571,0,59
1743,0,19
1368,0,114
1565,0,114
1671,0,124
138,0,5
189,0,5
236,0,5
238,0,5
242,0,147
254,0,5
274,0,5
298,0,5
475,0,5
555,0,5
612,0,5
1380,0,32
1381,0,32
1393,0,32
1449,0,32
1382,0,70
1384,0,22
1763,0,22
1385,0,22
1749,0,22
1386,0,99
1501,0,99
1523,0,110
1745,0,99
1491,0,129
1389,0,44
319,0,79
491,0,79
1390,0,129
1591,0,129
1399,0,146
1597,0,146
1325,0,24
305,0,24
1401,0,132
1710,0,132
1402,0,104
1731,0,104
1415,0,97
1535,0,97
1609,0,130
1640,0,130
478,0,121
663,0,97
707,0,97
827,0,121
905,0,121
1741,0,25
142,0,41
181,0,41
197,0,41
213,0,41
374,0,41
908,0,41
911,0,41
1420,0,40
1426,0,95
1460,0,75
144,0,86
148,0,86
1441,0,75
1447,0,108
1658,0,108
145,0,62
1506,0,13
1454,0,89
1553,0,37
146,0,17
1464,0,130
147,0,13
1177,0,13
1281,0,13
243,0,10
382,0,13
681,0,13
793,0,13
855,0,13
1550,0,45
1691,0,77
1693,0,77
1676,0,156
149,0,91
1424,0,91
371,0,91
383,0,91
843,0,91
876,0,91
893,0,91
150,0,80
360,0,80
583,0,80
151,0,44
198,0,44
362,0,44
588,0,44
713,0,44
802,0,44
1511,0,96
152,0,15
161,0,15
256,0,15
1521,0,33
1726,0,33
1525,0,30
1543,0,30
1723,0,122
1722,0,54
153,0,4
211,0,4
352,0,4
530,0,4
634,0,4
652,0,4
712,0,4
803,0,4
852,0,4
853,0,4
854,0,4
895,0,4
1530,0,61
1637,0,61
1696,0,61
1533,0,56
1662,0,56
154,0,141
519,0,141
647,0,141
850,0,141
155,0,118
1656,0,118
773,0,118
1552,0,9
1555,0,58
156,0,82
157,0,104
158,0,104
476,0,104
1571,0,79
1592,0,79
1573,0,78
1687,0,78
1706,0,78
1578,0,111
1709,0,42
159,0,82
303,0,37
16,0,50
269,0,50
604,0,50
763,0,50
787,0,50
811,0,50
160,0,69
1059,0,69
244,0,69
1601,0,57
1717,0,57
1647,0,107
219,0,15
162,0,116
425,0,116
163,0,7
165,0,7
320,0,7
490,0,7
589,0,7
703,0,7
834,0,7
164,0,36
280,0,36
1739,0,84
322,0,45
348,0,45
526,0,45
758,0,45
166,0,102
622,0,102
1661,0,92
167,0,33
