1	1
2	6
3	121
4	121
5	121
6	6
7	6
8	60
9	1
10	10
11	1
12	6
13	6
14	6
15	6
16	6
17	6
18	6
19	10
20	121
21	60
22	6
23	55
24	6
25	1
26	60
27	6
28	60
29	60
30	6
31	60
32	55
33	1
34	55
35	55
36	60
37	10
38	121
39	55
40	6
41	10
42	10
43	55
44	60
45	55
46	6
47	10
48	10
49	60
50	6
51	10
52	60
53	60
54	60
55	55
56	6
57	1
58	60
59	60
60	60
61	1
62	60
63	1
64	60
65	6
66	6
67	6
68	60
69	6
70	60
71	60
72	10
73	60
74	60
75	55
76	60
77	6
78	6
79	60
80	60
81	6
82	55
83	121
84	1
85	1
86	121
87	6
88	60
89	60
90	1
91	60
92	6
93	6
94	60
95	60
96	6
97	1
98	55
99	10
100	1
101	6
102	10
103	60
104	10
105	6
106	60
107	121
108	60
109	60
110	6
111	121
112	121
113	60
114	121
115	6
116	121
117	60
118	6
119	6
120	6
121	121
122	10
123	6
124	121
125	6
126	121
127	121
128	121
129	121
130	6
131	55
132	60
133	1
134	6
135	6
136	55
137	6
138	60
139	6
140	6
141	6
142	60
143	6
144	60
145	55
146	55
147	60
148	60
149	55
150	60
151	10
152	60
153	6
154	60
155	121
156	121
157	121
158	1
159	6
160	10
161	121
162	55
163	1
164	6
165	60
166	60
167	6
168	1
169	1
170	60
171	6
172	60
173	60
174	121
175	10
176	6
177	10
178	121
179	10
180	55
181	6
182	121
183	121
184	121
185	10
186	10
187	55
188	121
189	60
190	1
191	60
192	60
193	55
194	60
195	60
196	10
197	6
198	60
199	6
200	60
201	121
202	60
203	60
204	121
205	121
206	60
