1	163
2	169
3	157
4	169
5	169
6	188
7	419
8	386
9	177
10	215
11	177
12	206
13	206
14	206
15	15
16	188
17	386
18	18
19	105
20	105
21	386
22	165
23	105
24	144
25	144
26	173
27	107
28	188
29	177
30	30
31	107
32	169
33	33
34	107
35	188
36	188
37	105
38	169
39	188
40	188
41	386
42	386
43	169
44	157
45	200
46	196
47	169
48	188
49	107
50	138
51	188
52	188
53	157
54	215
55	18
56	18
57	215
58	150
59	386
60	33
61	188
62	157
63	119
64	215
65	169
66	177
67	215
68	215
69	105
70	107
71	15
72	107
73	188
74	188
75	215
76	113
77	169
78	215
79	215
80	157
81	157
82	119
83	188
84	200
85	188
86	188
87	169
88	386
89	206
90	163
91	188
92	107
93	15
94	138
95	196
96	188
97	188
98	165
99	107
100	113
101	107
102	157
103	157
104	157
105	105
106	105
107	107
108	157
109	188
110	121
111	107
112	113
113	113
114	113
115	188
116	188
117	157
118	138
119	119
120	520
121	121
122	188
123	188
124	215
125	119
126	113
127	386
128	386
129	129
130	130
131	386
132	215
133	188
134	113
135	386
136	188
137	196
138	138
139	157
140	107
141	119
142	215
143	188
144	144
145	130
146	130
147	188
148	215
149	386
150	150
151	33
152	215
153	200
154	188
155	107
156	156
157	157
158	188
159	130
160	206
161	144
162	15
163	163
164	157
165	165
166	206
167	386
168	15
169	169
170	165
171	188
172	188
173	173
174	174
175	196
176	196
177	177
178	177
179	165
180	113
181	386
182	188
183	188
184	215
185	121
186	215
187	188
188	188
189	157
190	157
191	157
192	196
193	157
194	194
195	194
196	196
197	138
198	138
199	157
200	200
201	121
202	169
203	215
204	215
205	200
206	206
207	386
208	386
209	165
210	165
211	33
212	188
213	188
214	107
215	215
216	169
217	157
218	121
219	188
220	165
221	386
222	386
223	174
224	386
225	15
226	169
227	138
228	157
229	107
230	113
231	165
232	188
233	119
234	33
235	119
236	157
237	386
238	163
239	113
240	188
241	129
242	386
243	113
244	386
245	150
246	386
247	188
248	157
249	138
250	107
251	215
252	174
253	130
254	215
255	169
256	169
257	386
258	215
259	386
260	386
261	386
262	188
263	121
264	264
265	264
266	264
267	386
268	169
269	113
270	18
271	264
272	169
273	157
274	15
275	121
276	196
277	169
278	571
279	107
280	144
281	105
282	196
283	113
284	386
285	200
286	200
287	169
288	138
289	386
290	215
291	188
292	196
293	188
294	188
295	215
296	215
297	215
298	196
299	163
300	206
301	163
302	188
303	157
304	107
305	107
306	113
307	188
308	215
309	113
310	386
311	188
312	386
313	386
314	200
315	157
316	157
317	188
318	157
319	157
320	157
321	157
322	169
323	157
324	119
325	30
326	15
327	215
328	174
329	329
330	386
331	386
