1	68
2	68
3	68
4	68
5	68
6	6
7	6
8	68
9	13
10	13
11	13
12	216
13	13
14	13
15	13
16	13
17	17
18	17
19	68
20	68
21	68
22	68
23	23
24	23
25	25
26	25
27	216
28	216
29	17
30	163
31	163
32	163
33	108
34	34
35	34
36	34
37	34
38	13
39	13
40	13
41	216
42	216
43	43
44	43
45	109
46	109
47	216
48	13
49	109
50	109
51	216
52	216
53	108
54	54
55	54
56	186
57	68
58	68
59	68
60	60
61	60
62	60
63	60
64	60
65	60
66	60
67	60
68	68
69	68
70	68
71	216
72	216
73	73
74	73
75	165
76	73
77	73
78	73
79	73
80	34
81	34
82	34
83	83
84	83
85	240
86	240
87	240
88	240
89	240
90	240
91	68
92	68
93	13
94	94
95	94
96	94
97	94
98	98
99	98
100	98
101	54
102	54
103	109
104	109
105	109
106	414
107	414
108	108
109	109
110	109
111	13
112	13
113	13
114	216
115	216
116	116
117	116
118	116
119	108
120	108
121	13
122	13
123	13
124	83
125	108
126	108
127	414
128	13
129	13
130	13
131	13
132	13
133	108
134	108
135	108
136	34
137	34
138	68
139	68
140	68
141	216
142	216
143	68
144	68
145	13
146	13
147	147
148	147
149	216
150	216
151	216
152	216
153	216
154	216
155	165
156	165
157	25
158	25
159	25
160	25
161	34
162	34
163	163
164	163
165	165
166	165
167	216
168	216
169	216
170	209
171	209
172	209
173	173
174	173
175	173
176	173
177	109
178	163
179	13
180	13
181	109
182	109
183	163
184	83
185	83
186	186
187	186
188	34
189	34
190	190
191	190
192	108
193	108
194	108
195	195
196	195
197	195
198	195
199	68
200	68
201	414
202	414
203	203
204	203
205	203
206	206
207	206
208	206
209	209
210	209
211	209
212	209
213	209
214	13
215	13
216	216
217	216
218	216
219	216
220	220
221	220
222	220
223	223
224	223
225	223
226	223
227	216
228	216
229	68
230	216
231	216
232	6
233	6
234	109
235	109
236	43
237	13
238	13
239	13
240	240
241	240
242	216
243	216
244	195
245	195
246	195
247	324
248	324
249	324
250	324
251	251
252	251
253	251
254	186
255	186
256	186
257	186
258	186
259	186
260	68
261	68
262	262
263	262
264	240
265	13
266	13
267	13
268	268
269	268
270	268
271	268
272	268
273	206
274	206
275	68
276	68
277	108
278	108
279	108
280	186
281	23
282	23
283	23
284	186
285	186
286	186
287	186
288	353
289	353
290	353
291	34
292	34
293	34
294	163
295	163
296	13
297	13
298	108
299	68
300	68
301	165
302	165
303	165
304	165
305	73
306	13
307	108
308	6
309	6
310	6
311	17
312	13
313	13
314	13
315	108
316	108
317	68
318	68
319	68
320	216
321	216
322	163
323	163
324	324
325	324
326	240
327	240
328	240
329	13
330	13
331	13
332	13
333	13
334	6
335	165
336	165
337	165
338	165
339	240
340	240
341	43
342	43
343	43
344	405
345	405
346	216
347	216
348	165
349	83
350	83
351	83
352	43
353	353
354	353
355	173
356	173
357	173
358	68
359	68
360	360
361	360
362	360
363	216
364	216
365	251
366	251
367	251
368	68
369	353
370	353
371	353
372	353
373	353
374	353
375	353
376	109
377	216
378	216
379	379
380	379
381	379
382	414
383	414
384	6
385	203
386	203
387	203
388	209
389	209
390	209
391	209
392	209
393	209
394	43
395	13
396	13
397	353
398	163
399	13
400	13
401	203
402	203
403	108
404	216
405	405
406	405
407	405
408	405
409	216
410	68
411	68
412	108
413	163
414	414
415	414
416	414
417	417
418	417
419	108
420	108
421	108
422	414
423	414
424	216
425	240
426	414
427	165
428	195
429	195
430	147
431	147
432	147
433	147
434	147
435	324
436	324
437	324
438	324
439	324
440	324
441	324
442	73
443	414
444	414
445	216
446	216
447	68
448	216
449	216
450	216
451	216
452	262
453	262
454	262
455	262
456	13
457	108
458	116
459	116
460	116
461	353
462	353
463	353
464	108
465	108
466	209
467	209
468	195
469	195
470	190
471	190
472	190
473	190
