3227:	1324 
3228:	14485 
3229:	4514 
3230:	4514 
3231:	12610 
3232:	834 3187 
3233:	14396 
3234:	14396 
3235:	15215 
3236:	5074 
3237:	2609 
3238:	236 
3239:	16991 
3240:	16991 
3241:	16991 
3242:	12610 
3243:	12610 
3244:	12314 
3245:	1579 
3246:	236 
3247:	4303 6229 
3248:	287 10698 
3249:	232 236 
3250:	5915 10502 
3251:	5915 
3252:	3676 
3253:	5248 
3254:	11656 
3255:	11656 
3256:	3165 
3257:	3919 13069 
3258:	13069 
3259:	11340 
3260:	11340 
3261:	236 
3262:	834 10047 
3263:	834 
3264:	287 
3265:	287 
3266:	287 
3267:	1458 
3268:	236 3993 
3269:	3993 4878 16332 
3270:	507 14510 
3271:	14510 
3272:	14510 
3273:	671 8817 
3274:	5103 
3275:	1447 
3276:	6001 
3277:	823 6001 
3278:	823 3364 3415 6001 
3279:	236 
3280:	236 
3281:	236 
3282:	6105 
3283:	236 335 
3284:	2062 
3285:	3206 
3286:	3206 
3287:	3206 11763 
3288:	913 8668 
3289:	2468 
3290:	2468 
3291:	13663 
3292:	13663 
3293:	5352 13663 
3294:	2468 13663 
3295:	236 
3296:	236 
3297:	236 
3298:	236 
3299:	236 
3300:	236 
3301:	236 
3302:	3317 
3303:	1880 3317 
3304:	3317 
3305:	3317 
3306:	12741 
3307:	3993 10420 
3308:	2379 3993 17380 
3309:	16991 
3310:	236 
3311:	236 
3312:	236 
3313:	236 
3314:	236 
3315:	236 
3316:	236 
3317:	236 
3318:	236 359 
3319:	236 
3320:	236 1563 
3321:	2379 5259 
3322:	5259 
3323:	5259 
3324:	236 
3325:	236 
3326:	10415 
3327:	10415 
3328:	1407 6156 
3329:	16082 
3330:	135 
3331:	135 3993 
3332:	135 
3333:	6105 13665 
3334:	3993 10106 
3335:	10106 
3336:	335 10106 11349 
3337:	14861 
3338:	11251 
3339:	11251 
3340:	14485 
3341:	14485 
3342:	14485 
3343:	1370 
3344:	1370 
3345:	11251 
3346:	11334 
3347:	11334 
3348:	2705 
3349:	2705 
3350:	232 
3351:	232 
3352:	11382 
3353:	11382 
3354:	2823 4796 
3355:	1188 
3356:	14396 
3357:	14396 
3358:	14396 
3359:	124 5608 
3360:	236 
3361:	236 
3362:	236 
3363:	236 
3364:	236 
3365:	6454 
3366:	6454 
3367:	671 
3368:	359 
3369:	15747 
3370:	6105 
3371:	6105 
3372:	6105 
3373:	2663 
3374:	3993 
3375:	10047 
3376:	1317 14436 
3377:	2540 
3378:	2540 13665 
3379:	2540 3184 
3380:	2540 6001 11802 
3381:	2540 6229 13665 
3382:	4640 4671 7477 
3383:	7477 
3384:	236 
3385:	236 
3386:	236 
3387:	13845 
3388:	11251 13845 
3389:	1460 9160 
3390:	1460 
3391:	6900 
3392:	3372 
3393:	1407 
3394:	2823 10698 14471 
3395:	236 507 3255 4664 13479 
3396:	4664 
3397:	2470 12314 12610 
3398:	5103 
3399:	12314 
3400:	12314 14485 
3401:	236 
3402:	14486 
3403:	7119 14486 
3404:	5199 
3405:	2307 
3406:	2307 
3407:	2307 
3408:	12314 
3409:	5032 
3410:	5032 
3411:	236 
3412:	6105 
3413:	359 14499 
3414:	359 
3415:	236 359 
3416:	5575 
3417:	5575 
3418:	14510 
3419:	14510 
3420:	3502 14510 
3421:	14510 
3422:	14517 
3423:	12670 14517 
3424:	3187 14517 
3425:	2336 
3426:	2336 
3427:	2336 
3428:	2336 
3429:	14539 
3430:	11763 
3431:	11763 
3432:	236 
3433:	8976 
3434:	11251 12314 
3435:	11251 
3436:	3700 
3437:	236 3700 
3438:	842 2973 
3439:	823 2973 
3440:	10420 
3441:	11334 
3442:	2597 
3443:	2597 
3444:	6605 
3445:	335 
3446:	335 
3447:	236 
3448:	236 
3449:	13665 
3450:	13448 
3451:	4367 
3452:	12314 
3453:	13665 
3454:	335 4771 
3455:	4771 
3456:	4771 
3457:	2446 
3458:	2446 
3459:	236 1388 11340 
3460:	13845 
3461:	12065 14600 
3462:	12314 
3463:	236 359 11340 
3464:	16991 
3465:	4771 
3466:	1 6072 
3467:	1 
3468:	4505 
3469:	236 7803 
3470:	236 
3471:	236 
3472:	236 
3473:	236 
3474:	236 
3475:	5419 
3476:	3676 
3477:	3676 
3478:	3676 
3479:	3634 
3480:	2973 3634 
3481:	236 
3482:	12314 
3483:	236 
3484:	236 2973 10595 
3485:	236 
3486:	2466 
3487:	2466 
3488:	236 
3489:	4838 
3490:	4713 
3491:	1324 
3492:	3919 11861 
3493:	3919 
3494:	2283 14510 
3495:	10457 
3496:	10457 
3497:	10457 12065 
3498:	10457 
3499:	236 10457 
3500:	12565 
3501:	6605 12565 
3502:	5524 
3503:	4838 
3504:	236 
3505:	236 
3506:	236 1209 5295 
3507:	10595 
3508:	10595 
3509:	6156 13516 14724 
3510:	16082 
3511:	6079 11349 
3512:	8817 
3513:	12934 
3514:	12934 
3515:	236 6001 11808 
3516:	11808 
3517:	4671 
3518:	4671 
3519:	115 16671 
3520:	16671 
3521:	12670 13448 
3522:	4732 
3523:	4732 
3524:	6794 
3525:	2779 
3526:	216 
3527:	11251 
3528:	124 
3529:	124 1579 
3530:	4742 
3531:	2336 4367 
3532:	236 
3533:	236 
3534:	236 
3535:	236 10415 
3536:	236 
3537:	236 
3538:	236 
3539:	10106 
3540:	236 10106 
3541:	1317 
3542:	4664 6156 
3543:	4664 
3544:	4664 
3545:	115 
3546:	3255 
3547:	287 
3548:	10512 13607 
3549:	10512 13583 
3550:	1321 
3551:	6105 
3552:	3366 
3553:	2949 11340 
3554:	6605 
3555:	236 
3556:	236 
3557:	236 3377 
3558:	236 
3559:	236 
3560:	236 
3561:	3187 
3562:	2283 11412 13663 
3563:	2468 
3564:	2468 
3565:	3700 17380 
3566:	236 14396 
3567:	4838 
3568:	14861 16671 
3569:	14861 
3570:	10047 14861 
3571:	236 
3572:	236 
3573:	236 338 
3574:	2379 
3575:	3187 
3576:	10690 
3577:	10690 
3578:	236 
3579:	236 
3580:	236 
3581:	236 
3582:	236 
3583:	236 
3584:	236 
3585:	236 
3586:	14510 
3587:	2468 3523 5763 
3588:	236 
3589:	236 
3590:	236 
3591:	14600 
3592:	10560 
3593:	11251 
3594:	11412 
3595:	236 
3596:	236 2379 
3597:	13663 
3598:	13663 
3599:	13663 
3600:	124 236 
3601:	236 
3602:	12233 
3603:	4303 4664 12233 
3604:	236 
3605:	236 
3606:	359 
3607:	13315 
3608:	236 335 
3609:	913 2379 
3610:	13665 
3611:	13665 
3612:	13665 
3613:	6312 11108 12594 
3614:	11251 
3615:	5103 11412 
3616:	1317 
3617:	1317 
3618:	1317 
3619:	1317 
3620:	236 
3621:	15149 
3622:	14861 
3623:	236 
3624:	4713 
3625:	2949 
3626:	1741 
3627:	7803 
3628:	5295 
3629:	236 
3630:	236 
3631:	2379 
3632:	2379 
3633:	2379 
3634:	2379 8976 
3635:	296 
3636:	15149 
3637:	4671 
3638:	124 
3639:	236 
3640:	236 
3641:	236 
3642:	3372 
3643:	236 11088 
3644:	236 
3645:	10758 
3646:	10758 
3647:	5295 
3648:	1551 5295 
3649:	8817 
3650:	8817 12314 
3651:	5608 8817 
3652:	236 
3653:	236 
3654:	236 
3655:	236 
3656:	236 
3657:	2663 
3658:	2663 
3659:	2663 
3660:	236 
3661:	6105 10445 
3662:	2379 
3663:	236 7803 
3664:	16991 
3665:	11040 
3666:	11040 
3667:	11040 
3668:	1460 
3669:	1460 
3670:	2468 
3671:	236 
3672:	3366 
3673:	3187 
3674:	3187 
3675:	4838 11753 
3676:	1089 
3677:	1089 
3678:	1407 
3679:	13845 
3680:	236 335 
3681:	1460 14471 
3682:	1460 
3683:	1389 
3684:	1389 
3685:	1389 
3686:	1389 
3687:	1389 
3688:	1389 
3689:	11251 
3690:	13607 
3691:	13607 
3692:	13607 
3693:	11106 
3694:	11106 
3695:	11656 
3696:	11656 
3697:	11656 
3698:	10420 
3699:	10420 
3700:	4838 10420 
3701:	10420 
3702:	2396 10420 
3703:	10420 
3704:	10420 
3705:	12065 
3706:	12065 
3707:	12065 
3708:	12065 
3709:	12065 15905 
3710:	12065 
3711:	12065 
3712:	12065 
3713:	6760 
3714:	8817 
3715:	8817 
3716:	3518 
3717:	335 
3718:	12314 
3719:	12314 
3720:	17380 
3721:	6278 17380 
3722:	12594 
3723:	1324 12594 
3724:	3781 
3725:	3781 
3726:	5074 
3727:	236 
3728:	236 
3729:	236 
3730:	335 3377 
3731:	671 
3732:	236 12588 
3733:	236 
3734:	11251 
3735:	17380 
3736:	11277 
3737:	3993 
3738:	3206 3993 5032 
3739:	4713 
3740:	12314 
3741:	3187 5352 
3742:	1579 5352 
3743:	15215 
3744:	3052 11997 
3745:	3052 
3746:	17380 
3747:	3993 
3748:	10698 
3749:	10698 
3750:	10698 
3751:	10698 
3752:	12588 13845 14499 
3753:	124 2949 
3754:	124 
3755:	2949 
3756:	5497 
3757:	3993 
3758:	5032 
3759:	2973 4819 5032 
3760:	13448 
3761:	13448 
3762:	13448 
3763:	236 
3764:	236 10420 
3765:	236 
3766:	236 2823 
3767:	12741 
3768:	236 
3769:	236 
3770:	13024 
3771:	13024 
3772:	236 13024 
3773:	4640 
3774:	3993 
3775:	17380 
3776:	3255 5837 
3777:	1 
3778:	4838 
3779:	13024 
3780:	236 
3781:	13665 
3782:	1321 
3783:	115 
3784:	135 
3785:	135 
3786:	135 
3787:	135 
3788:	4838 
3789:	1579 
3790:	14499 
3791:	14499 
3792:	236 5259 
3793:	236 5326 
3794:	236 
3795:	1579 3968 
3796:	3968 
3797:	115 16082 
3798:	115 
3799:	115 
3800:	15149 
3801:	15149 
3802:	10698 
3803:	6156 10698 
3804:	3187 10698 
3805:	11802 
3806:	4124 
3807:	15149 
3808:	236 
3809:	236 1579 
3810:	236 
3811:	236 
3812:	236 
3813:	12680 
3814:	4838 
3815:	4838 
3816:	507 
3817:	507 13665 
3818:	2468 
3819:	2468 
3820:	2468 
3821:	2379 6001 
3822:	232 
3823:	232 
3824:	236 
3825:	236 
3826:	3045 
3827:	3045 
3828:	12314 
3829:	236 2454 
3830:	13024 
3831:	13024 
3832:	13024 
3833:	13315 
3834:	1934 13315 
3835:	13315 
3836:	15192 
3837:	15192 
3838:	15192 
3839:	1201 
3840:	1201 
3841:	236 
3842:	236 
3843:	15215 
3844:	15215 
3845:	15215 
3846:	6156 
3847:	11382 
3848:	124 10325 
3849:	4642 4838 6156 11184 
3850:	3634 
3851:	12680 
3852:	12680 
3853:	12680 
3854:	12680 
3855:	236 
3856:	2597 
3857:	2597 
3858:	124 
3859:	1089 
3860:	1089 
3861:	16082 
3862:	5103 
3863:	13714 
3864:	236 
3865:	236 
3866:	13516 
3867:	10420 
3868:	236 
3869:	236 
3870:	3676 
3871:	3676 
3872:	3676 
3873:	3676 
3874:	5837 
3875:	4838 
3876:	913 4838 
3877:	1065 
3878:	1321 
3879:	5295 
3880:	5295 
3881:	1579 
3882:	1579 
3883:	1579 2409 
3884:	11104 
3885:	1741 
3886:	1741 
3887:	1741 
3888:	11412 
3889:	11412 
3890:	4303 
3891:	1447 
3892:	3655 
3893:	10047 
3894:	10047 
3895:	236 
3896:	14485 
3897:	124 14485 
3898:	12723 
3899:	12723 
3900:	12723 
3901:	4771 
3902:	4771 
3903:	2926 
3904:	2926 
3905:	2926 
3906:	13088 
3907:	13088 
3908:	2823 
3909:	2823 
3910:	2823 
3911:	2823 
3912:	2823 
3913:	2823 
3914:	2823 
3915:	2823 
3916:	7736 
3917:	2823 
3918:	2823 
3919:	2823 
3920:	2823 
3921:	3676 
3922:	2597 4664 
3923:	2597 
3924:	1209 
3925:	1209 
3926:	1209 2379 
3927:	1321 
3928:	1321 
3929:	1321 
3930:	236 2379 
3931:	359 
3932:	507 
3933:	14499 
3934:	2446 
3935:	13024 
3936:	1460 
3937:	236 
3938:	2926 10004 
3939:	236 
3940:	236 
3941:	2307 
3942:	14486 16882 
3943:	14486 
3944:	236 
3945:	236 
3946:	236 15321 
3947:	236 
3948:	2468 
3949:	11542 
3950:	823 
3951:	823 
3952:	1389 
3953:	1389 
3954:	1389 
3955:	1389 
3956:	1389 
3957:	1389 
3958:	1389 
3959:	1389 
3960:	236 1389 11178 
3961:	8380 13665 
3962:	236 
3963:	236 
3964:	236 
3965:	236 287 
3966:	124 
3967:	236 
3968:	236 
3969:	236 
3970:	3372 15370 16991 
3971:	236 
3972:	3679 5524 
3973:	4367 15321 
3974:	4367 
3975:	10560 12314 
3976:	12314 
3977:	236 2379 4671 10512 
3978:	335 
3979:	335 15395 
3980:	2634 
3981:	2634 
3982:	2634 
3983:	5248 12670 
3984:	5248 11542 
3985:	13665 
3986:	3557 
3987:	4838 
3988:	4838 
3989:	236 4838 
3990:	569 3255 4838 
3991:	1219 4838 
3992:	236 
3993:	236 1370 14485 
3994:	6454 
3995:	3993 6105 
3996:	1934 3993 
3997:	9694 
3998:	236 
3999:	236 
4000:	15192 
4001:	15192 
4002:	11861 
4003:	3523 11861 
4004:	11861 
4005:	11861 
4006:	11861 
4007:	11861 
4008:	236 
4009:	232 
4010:	236 
4011:	236 
4012:	236 
4013:	236 15149 
4014:	15149 
4015:	236 
4016:	236 
4017:	236 15321 
4018:	5074 
4019:	6605 
4020:	2396 6605 
4021:	236 6605 
4022:	236 
4023:	11340 
4024:	1021 4791 9917 
4025:	9917 
4026:	9917 
4027:	9917 
4028:	12610 
4029:	12610 14510 
4030:	1420 
4031:	1420 11753 
4032:	12610 15461 
4033:	3993 4732 
4034:	4732 
4035:	6454 
4036:	6454 
4037:	236 
4038:	16991 
4039:	3187 
4040:	12680 
4041:	1188 
4042:	6605 
4043:	4732 
4044:	236 
4045:	2753 12680 
4046:	12680 
4047:	11382 
4048:	11382 14517 
4049:	11382 
4050:	2823 13332 
4051:	13332 
4052:	13332 
4053:	13332 
4054:	2926 
4055:	3096 
4056:	124 
4057:	124 
4058:	124 
4059:	10457 13607 
4060:	236 
4061:	236 1324 
4062:	236 
4063:	236 
4064:	236 5032 8976 
4065:	236 11997 
4066:	3255 11997 
4067:	3377 
4068:	4671 
4069:	11251 
4070:	12314 
4071:	4838 
4072:	4838 
4073:	236 1388 3052 
4074:	10698 
4075:	10698 
4076:	4838 11412 
4077:	1579 
4078:	1579 
4079:	1579 
4080:	1579 
4081:	3366 
4082:	4878 
4083:	4878 
4084:	569 
4085:	12456 
4086:	12456 
4087:	236 
4088:	236 
4089:	10595 
4090:	14600 
4091:	14600 
4092:	236 14600 
4093:	14600 
4094:	14600 
4095:	14510 
4096:	14510 
4097:	14510 
4098:	14600 
4099:	8976 
4100:	8976 
4101:	236 4640 
4102:	296 
4103:	13714 
4104:	3377 
4105:	115 
4106:	115 13446 
4107:	11349 
4108:	12594 
4109:	12594 
4110:	11106 16169 
4111:	8668 11893 
4112:	216 
4113:	11427 
4114:	11427 
4115:	11427 
4116:	11427 
4117:	11427 
4118:	10758 
4119:	507 
4120:	236 
4121:	236 
4122:	8976 
4123:	5497 
4124:	1317 1321 
4125:	12565 
4126:	12565 
4127:	1324 
4128:	236 
4129:	236 
4130:	2336 
4131:	236 
4132:	236 
4133:	236 
4134:	236 
4135:	3187 
4136:	236 
4137:	236 
4138:	236 3676 
4139:	1288 
4140:	1288 
4141:	12741 
4142:	236 
4143:	236 
4144:	3993 
4145:	4640 
4146:	2597 
4147:	359 
4148:	236 359 
4149:	3502 
4150:	1661 3502 
4151:	4838 
4152:	236 4838 
4153:	4838 
4154:	1661 
4155:	236 
4156:	2379 
4157:	3187 
4158:	236 
4159:	236 1324 17380 
4160:	236 
4161:	236 359 
4162:	236 
4163:	236 
4164:	236 
4165:	236 
4166:	236 
4167:	236 
4168:	4838 11893 
4169:	11753 
4170:	2409 
4171:	1370 
4172:	16671 
4173:	16671 
4174:	2779 16671 
4175:	11184 
4176:	3009 3165 11808 
4177:	236 3009 
4178:	4732 
4179:	913 11104 
4180:	4819 
4181:	4819 
4182:	4819 
4183:	236 
4184:	236 15651 
4185:	236 
4186:	236 
4187:	236 
4188:	236 5103 
4189:	236 
4190:	236 
4191:	2454 
4192:	823 2379 7448 
4193:	2379 
4194:	2379 3993 13479 
4195:	236 
4196:	236 
4197:	236 
4198:	8380 
4199:	8380 
4200:	8380 
4201:	8380 
4202:	236 13665 
4203:	13665 
4204:	236 13665 
4205:	11753 
4206:	236 
4207:	236 
4208:	236 
4209:	236 
4210:	9694 
4211:	3096 
4212:	15149 
4213:	236 17738 
4214:	13714 
4215:	236 
4216:	3317 
4217:	335 
4218:	335 11861 
4219:	14861 
4220:	14861 
4221:	1388 
4222:	1388 
4223:	1388 
4224:	17738 
4225:	17738 
4226:	17738 
4227:	236 
4228:	236 
4229:	823 
4230:	823 
4231:	823 
4232:	823 
4233:	823 
4234:	236 13665 
4235:	236 
4236:	13446 
4237:	10247 13446 17738 
4238:	13448 16671 
4239:	823 14600 
4240:	823 
4241:	823 
4242:	823 
4243:	236 
4244:	236 
4245:	236 
4246:	14510 
4247:	236 14510 
4248:	1188 
4249:	11861 
4250:	11861 
4251:	11861 
4252:	11861 
4253:	236 
4254:	5915 
4255:	5915 15740 
4256:	12314 
4257:	15747 
4258:	15747 
4259:	7477 
4260:	7477 
4261:	7477 
4262:	236 5608 
4263:	1201 16082 
4264:	13663 
4265:	4664 
4266:	9809 
4267:	9809 
4268:	9809 
4269:	3372 
4270:	3372 4640 
4271:	3372 
4272:	5763 
4273:	236 
4274:	3518 
4275:	3518 
4276:	6760 
4277:	11334 
4278:	11334 
4279:	14861 
4280:	15801 
4281:	15801 
4282:	15801 
4283:	13448 
4284:	2823 
4285:	2823 
4286:	10004 
4287:	10004 
4288:	5575 
4289:	5575 
4290:	236 
4291:	11184 
4292:	10539 
4293:	10539 
4294:	10539 
4295:	359 2973 14517 
4296:	3255 4640 6156 
4297:	4640 
4298:	2468 
4299:	236 
4300:	236 
4301:	236 
4302:	236 
4303:	236 
4304:	236 
4305:	12314 
4306:	1201 
4307:	2926 12594 
4308:	1324 2336 
4309:	2336 
4310:	2336 
4311:	1317 2379 4505 
4312:	359 2379 
4313:	236 
4314:	236 
4315:	236 
4316:	236 
4317:	236 
4318:	4838 10420 
4319:	11040 
4320:	11040 
4321:	4791 
4322:	4791 11910 
4323:	4791 
4324:	13088 
4325:	2468 
4326:	15321 
4327:	15321 
4328:	11763 
4329:	4771 
4330:	4642 
4331:	1219 
4332:	1969 
4333:	1969 2468 
4334:	5608 
4335:	11753 
4336:	4664 
4337:	4664 16082 
4338:	4664 
4339:	236 2379 
4340:	11763 
4341:	236 
4342:	10247 
4343:	10247 
4344:	10247 11753 
4345:	3342 
4346:	5915 
4347:	10247 
4348:	14396 
4349:	287 
4350:	287 
4351:	6156 
4352:	1460 
4353:	4303 
4354:	4713 
4355:	11997 
4356:	11997 
4357:	13088 
4358:	13088 
4359:	1579 1934 
4360:	15192 
4361:	8817 
4362:	236 1370 2396 
4363:	1458 7013 
4364:	7013 
4365:	6072 
4366:	2307 
4367:	2307 
4368:	236 
4369:	236 
4370:	6105 11427 
4371:	6105 
4372:	1219 15370 
4373:	11104 15370 
4374:	15370 
4375:	1324 
4376:	1324 11427 
4377:	2926 
4378:	13637 
4379:	13637 
4380:	13637 
4381:	13637 
4382:	13637 
4383:	13637 
4384:	13637 
4385:	13637 
4386:	1579 
4387:	17738 
4388:	236 14396 
4389:	236 
4390:	236 
4391:	236 15895 
4392:	236 
4393:	11106 
4394:	236 
4395:	236 
4396:	2379 13665 
4397:	13665 
4398:	13607 
4399:	4838 
4400:	8976 
4401:	1389 
4402:	1389 10457 10512 15905 
4403:	1389 
4404:	236 2283 10502 
4405:	6001 
4406:	11621 12680 
4407:	11621 
4408:	11621 
4409:	5608 
4410:	2283 6471 
4411:	6001 
4412:	115 
4413:	115 
4414:	115 
4415:	115 
4416:	2379 
4417:	2379 
4418:	11184 12594 
4419:	5295 
4420:	3993 
4421:	13446 
4422:	2198 
4423:	10502 
4424:	236 13845 15926 
4425:	15926 
4426:	2307 
4427:	1324 2307 
4428:	1219 
4429:	6760 
4430:	6760 
4431:	16671 
4432:	16671 
4433:	13583 
4434:	13583 
4435:	13583 
4436:	13583 
4437:	1579 
4438:	1579 
4439:	3523 
4440:	3523 
4441:	3523 
4442:	8817 
4443:	15979 
4444:	10698 15979 
4445:	15979 
4446:	6832 
4447:	12314 
4448:	236 1563 
4449:	11178 
4450:	3517 
4451:	3517 
4452:	10004 
4453:	11108 
4454:	236 
4455:	236 
4456:	236 
4457:	236 
4458:	236 
4459:	338 
4460:	4217 
4461:	6454 
4462:	6454 
4463:	6454 
4464:	10420 13024 
4465:	236 1563 16082 
4466:	10457 
4467:	10062 
4468:	10062 
4469:	1209 
4470:	16169 
4471:	3045 
4472:	2926 
4473:	11427 
4474:	236 11427 
4475:	4351 
4476:	4838 
4477:	236 
4478:	236 
4479:	3655 
4480:	236 
4481:	12594 
4482:	12314 
4483:	236 
4484:	11334 
4485:	11802 
4486:	11802 
4487:	236 
4488:	12741 
4489:	3187 4640 
4490:	3187 
4491:	7803 
4492:	11792 
4493:	11792 
4494:	335 569 
4495:	3968 
4496:	15905 
4497:	15905 
4498:	13607 
4499:	13607 
4500:	13607 
4501:	5259 
4502:	236 
4503:	236 
4504:	16082 
4505:	16082 
4506:	16082 
4507:	236 
4508:	236 
4509:	3919 
4510:	3919 
4511:	3919 
4512:	3919 
4513:	3919 
4514:	236 1321 
4515:	236 
4516:	236 
4517:	236 
4518:	236 
4519:	236 
4520:	2773 15905 
4521:	15905 
4522:	15905 
4523:	15905 16095 
4524:	3993 
4525:	15747 
4526:	15747 
4527:	6605 
4528:	236 
4529:	236 
4530:	236 
4531:	236 
4532:	15905 
4533:	15905 
4534:	4838 
4535:	4838 
4536:	2379 3676 
4537:	2379 
4538:	236 
4539:	236 
4540:	236 
4541:	2703 
4542:	236 
4543:	236 
4544:	2703 
4545:	2703 
4546:	2703 
4547:	236 
4548:	236 
4549:	236 
4550:	7119 
4551:	14436 
4552:	3993 
4553:	2926 
4554:	287 
4555:	1068 
4556:	1068 
4557:	1068 
4558:	236 
4559:	14724 
4560:	1219 14724 
4561:	11427 
4562:	11656 
4563:	11656 11861 
4564:	11656 
4565:	11656 
4566:	11656 
4567:	236 
4568:	236 
4569:	236 3184 
4570:	12594 
4571:	12594 
4572:	15149 
4573:	236 359 
4574:	10445 
4575:	10445 
4576:	10445 
4577:	10445 11910 16169 
4578:	10445 
4579:	10445 
4580:	2609 10415 
4581:	2283 10415 11251 
4582:	287 
4583:	2468 
4584:	2468 
4585:	2468 
4586:	1880 
4587:	4791 
4588:	2379 4791 
4589:	236 
4590:	3781 
4591:	16169 
4592:	16169 
4593:	11104 
4594:	7787 11382 
4595:	4124 
4596:	4124 
4597:	4838 
4598:	11763 
4599:	2446 
4600:	236 
4601:	236 
4602:	236 
4603:	236 
4604:	236 2446 
4605:	236 
4606:	236 
4607:	236 
4608:	236 
4609:	124 236 
4610:	236 
4611:	6156 
4612:	6156 
4613:	236 16882 
4614:	8380 
4615:	3187 11952 
4616:	2663 
4617:	5419 
4618:	236 
4619:	1288 
4620:	237 
4621:	236 237 
4622:	3518 
4623:	2663 
4624:	3993 5032 
4625:	3187 
4626:	3187 
4627:	6760 
4628:	2379 
4629:	2379 
4630:	10062 
4631:	13069 
4632:	5074 
4633:	5074 
4634:	11106 
4635:	15895 
4636:	15895 
4637:	15895 
4638:	15895 
4639:	2609 
4640:	5032 
4641:	1447 
4642:	1447 
4643:	15651 
4644:	15651 18866 
4645:	236 
4646:	2823 
4647:	2823 
4648:	2823 
4649:	2823 
4650:	236 3377 
4651:	913 
4652:	913 3914 
4653:	359 
4654:	236 
4655:	236 
4656:	236 
4657:	2283 
4658:	1741 
4659:	1741 
4660:	1741 
4661:	12314 
4662:	12314 
4663:	12314 
4664:	12314 
4665:	11427 
4666:	15905 
4667:	13665 
4668:	13665 
4669:	3187 
4670:	3096 3993 6156 13024 
4671:	3096 
4672:	2468 
4673:	2468 
4674:	9160 10225 
4675:	12314 
4676:	1219 11334 
4677:	359 2734 
4678:	4640 
4679:	3187 
4680:	3187 
4681:	15905 
4682:	5524 13665 
4683:	13665 
4684:	13665 
4685:	1969 
4686:	12314 
4687:	4838 
4688:	4838 
4689:	4791 
4690:	296 4838 
4691:	236 
4692:	236 
4693:	236 
4694:	236 
4695:	3187 
4696:	3187 
4697:	296 4838 
4698:	11893 
4699:	1317 
4700:	12879 
4701:	12879 
4702:	12879 
4703:	11656 
4704:	11656 
4705:	11656 
4706:	4771 
4707:	1934 
4708:	3187 
4709:	3187 
4710:	3187 10047 
4711:	13665 
4712:	13665 
4713:	11753 
4714:	11753 
4715:	11753 
4716:	6777 
4717:	3993 
4718:	12934 
4719:	14436 
4720:	1317 13446 14436 16332 
4721:	14436 
4722:	14436 
4723:	14436 
4724:	14436 
4725:	236 
4726:	236 
4727:	15905 
4728:	14600 
4729:	12934 
4730:	12000 
4731:	135 
4732:	15461 
4733:	15461 
4734:	8486 
4735:	3518 
4736:	3518 
4737:	3518 
4738:	10457 14600 
4739:	12314 
4740:	236 
4741:	236 
4742:	236 
4743:	236 
4744:	236 
4745:	236 
4746:	236 
4747:	232 
4748:	232 
4749:	2705 6760 
4750:	14724 
4751:	14724 
4752:	236 
4753:	6001 
4754:	6001 
4755:	236 
4756:	236 
4757:	236 
4758:	236 9878 
4759:	3557 
4760:	10698 11334 
4761:	335 
4762:	335 
4763:	2466 4838 15321 
4764:	4838 
4765:	3993 
4766:	4838 
4767:	15321 
4768:	15321 
4769:	11802 
4770:	11802 
4771:	6229 11802 
4772:	236 
4773:	236 
4774:	2379 
4775:	4771 11277 
4776:	4771 
4777:	12309 
4778:	13583 
4779:	1219 
4780:	1219 
4781:	1579 
4782:	335 
4783:	335 14861 
4784:	335 
4785:	4351 
4786:	4351 
4787:	11349 14724 
4788:	1 
4789:	11802 
4790:	11802 
4791:	236 
4792:	236 
4793:	236 12314 
4794:	11412 
4795:	11412 
4796:	11412 
4797:	2736 
4798:	10512 
4799:	236 
4800:	236 
4801:	236 
4802:	1317 5608 
4803:	5608 
4804:	10758 
4805:	10758 
4806:	10758 
4807:	236 3045 5837 
4808:	2379 13446 
4809:	13446 
4810:	236 
4811:	236 
4812:	236 
4813:	232 
4814:	6072 
4815:	6072 
4816:	6072 11301 
4817:	6072 
4818:	6105 
4819:	6105 
4820:	1317 
4821:	1317 2736 13665 
4822:	1317 
4823:	4838 
4824:	8976 
4825:	10641 
4826:	236 
4827:	2468 
4828:	236 4878 13479 
4829:	4838 
4830:	2379 
4831:	17591 
4832:	17591 
4833:	2283 
4834:	2283 
4835:	15905 
4836:	4303 5352 
4837:	236 
4838:	236 
4839:	236 
4840:	236 
4841:	236 
4842:	236 
4843:	236 
4844:	236 
4845:	236 
4846:	1068 2468 
4847:	1068 
4848:	1068 
4849:	236 
4850:	11952 
4851:	236 11952 
4852:	2062 
4853:	2771 
4854:	2771 
4855:	2771 
4856:	236 
4857:	236 
4858:	236 507 
4859:	4640 10539 
4860:	236 
4861:	236 
4862:	236 2379 
4863:	236 2379 
4864:	6156 11542 
4865:	3184 13665 
4866:	11412 
4867:	2468 
4868:	5763 
4869:	2454 10539 
4870:	16974 
4871:	15370 
4872:	15370 
4873:	4664 15370 
4874:	1460 
4875:	1460 
4876:	11340 
4877:	6079 
4878:	10512 
4879:	5032 10512 
4880:	10512 
4881:	16082 
4882:	1458 4664 
4883:	4664 
4884:	4664 
4885:	2540 
4886:	2454 2540 5199 
4887:	2540 
4888:	2540 
4889:	3700 
4890:	11997 17380 
4891:	1934 
4892:	2379 
4893:	2379 
4894:	2379 
4895:	2973 
4896:	2973 
4897:	4505 
4898:	3993 
4899:	236 
4900:	236 
4901:	236 
