0,1,1
1,1,296
2,2,1
3,3,1
4,4,1
5,5,1
6,6,1
7,7,1
8,312,296
9,235,296
10,3,296
11,313,296
12,171,296
13,314,296
14,171,154
15,4,154
16,3,154
17,235,195
18,235,312
19,235,355
20,172,154
21,173,154
22,174,154
23,175,154
24,176,154
25,177,154
26,178,154
27,139,195
28,234,195
29,236,195
30,237,195
31,182,312
32,238,312
33,186,312
34,291,312
35,333,312
36,365,355
37,366,355
38,367,355
39,323,355
40,368,355
41,316,355
42,369,355
43,139,140
44,139,145
45,182,155
46,186,155
47,139,155
48,139,158
49,238,196
50,139,196
51,182,214
52,182,217
53,291,257
54,316,297
55,323,300
56,182,303
57,291,303
58,238,316
59,234,316
60,140,140
61,141,140
62,142,140
63,152,145
64,179,155
65,180,155
66,181,155
67,183,155
68,156,155
69,184,155
70,185,155
71,187,155
72,188,155
73,189,155
74,190,155
75,239,196
76,240,196
77,159,196
78,241,196
79,260,214
80,110,214
81,261,214
82,156,217
83,184,217
84,266,217
85,267,217
86,190,217
87,26,257
88,65,257
89,292,257
90,293,257
91,294,257
92,295,257
93,296,257
94,297,257
95,298,257
96,299,257
97,11,297
98,310,297
99,315,297
100,318,300
101,319,300
102,320,300
103,321,300
104,322,300
105,94,300
106,324,300
107,111,303
108,62,303
109,325,303
110,326,303
111,63,303
112,190,303
113,336,316
114,181,316
115,156,316
116,337,316
117,338,316
118,11,3
119,26,27
120,11,66
121,62,67
122,63,67
123,65,67
124,11,83
125,94,93
126,63,93
127,110,113
128,111,113
129,62,113
130,26,146
131,156,146
132,159,146
133,26,183
134,156,183
135,156,204
136,184,216
137,65,289
138,310,290
139,11,298
140,310,298
141,11,299
142,11,307
143,190,317
144,156,317
145,267,317
146,63,325
147,10,3
148,27,27
149,49,66
150,64,67
151,66,67
152,28,83
153,78,83
154,91,93
155,92,93
156,93,93
157,95,93
158,96,93
159,13,113
160,109,113
161,112,113
162,113,113
163,114,113
164,71,113
165,14,113
166,115,113
167,116,113
168,117,113
169,105,113
170,153,146
171,154,146
172,155,146
173,157,146
174,158,146
175,222,183
176,223,183
177,224,183
178,225,183
179,251,204
180,67,204
181,263,216
182,264,216
183,265,216
184,268,289
185,308,289
186,309,289
187,317,298
188,49,299
189,49,307
190,215,317
191,339,317
192,329,317
193,340,317
194,341,317
195,342,317
196,13,13
197,14,13
198,28,28
199,10,32
200,10,42
201,10,44
202,49,46
203,49,47
204,49,50
205,67,68
206,71,70
207,71,103
208,14,103
209,105,103
210,13,114
211,10,120
212,28,151
213,28,156
214,49,163
215,71,173
216,154,175
217,155,175
218,215,175
219,67,203
220,251,218
221,268,219
222,10,240
223,13,244
224,14,244
225,71,256
226,67,262
227,329,305
228,114,308
229,105,313
230,13,323
231,115,323
232,13,324
233,115,324
234,92,335
235,78,346
236,113,352
237,268,356
238,117,356
239,14,358
240,10,368
241,14,369
242,29,28
243,48,46
244,48,47
245,50,50
246,68,68
247,22,68
248,23,68
249,69,68
250,72,70
251,73,70
252,100,103
253,101,103
254,97,103
255,102,103
256,103,103
257,104,103
258,118,114
259,119,114
260,124,120
261,166,151
262,29,156
263,211,173
264,213,175
265,214,175
266,248,203
267,249,203
268,250,203
269,137,203
270,42,244
271,282,244
272,283,244
273,284,244
274,285,244
275,290,256
276,167,305
277,119,323
278,346,323
279,347,323
280,348,323
281,349,323
282,350,323
283,354,335
284,210,335
285,280,335
286,355,335
287,43,335
288,270,346
289,246,352
290,364,352
291,370,356
292,371,356
293,89,356
294,372,356
295,373,356
296,374,356
297,375,356
298,376,356
299,377,356
300,379,358
301,380,358
302,381,358
303,382,358
304,383,358
305,125,368
306,129,368
307,79,368
308,18,368
309,124,368
310,120,368
311,126,368
312,121,368
313,386,369
314,387,369
315,193,369
316,18,19
317,18,20
318,18,21
319,22,26
320,23,26
321,42,35
322,43,36
323,43,37
324,43,38
325,43,39
326,48,45
327,48,49
328,50,51
329,50,52
330,50,53
331,50,69
332,22,71
333,69,71
334,43,76
335,79,84
336,89,91
337,97,94
338,79,98
339,43,99
340,48,110
341,101,112
342,18,116
343,120,116
344,120,117
345,121,117
346,18,118
347,120,118
348,121,118
349,79,119
350,125,121
351,126,121
352,124,123
353,22,125
354,23,125
355,68,125
356,69,125
357,101,126
358,129,131
359,137,138
360,22,139
361,22,141
362,137,148
363,167,152
364,193,157
365,43,172
366,210,172
367,102,174
368,193,178
369,22,179
370,103,180
371,89,184
372,68,188
373,43,191
374,22,199
375,246,200
376,270,224
377,270,225
378,43,228
